Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7308821754577832,35.721981408634214,1.9356628461253076,31.69991124398561,1.8961701821058223,30.697534576067348
1,1.4413956021651244,45.13041517376162,1.6866891472822143,38.23515672443593,1.4155207994656684,47.444377630787734
2,1.5035447073288453,45.88709879481847,1.9040122791415168,34.1897510160228,1.6189013857107897,43.485668470635396
3,1.5085505808775241,47.345343389040615,1.8077954488495986,39.09001728406596,1.4918109835722508,48.54680296652636
4,1.2807756731143365,54.29330259828118,1.5972176417708397,48.07773158312701,1.151921421289444,58.36841050310684
5,1.1099489268202047,59.863195610232765,1.434217039850496,50.46947260241977,1.0998619198799133,59.851673682100625
6,1.062782051280523,61.589536719200225,1.8667789169010662,44.62091839118045,1.0814651128573296,60.63339346562437
7,1.024020618162094,63.13046528525971,1.6169641168699378,49.80146680992199,1.0881980672860756,59.51092403287232
8,0.9863087131808965,64.61877677833179,1.5238913072361833,51.24491988601859,0.9890024493902158,64.862697935458
9,0.9389940488796967,66.49044123174063,1.4630922616592474,50.740412014761525,0.947000346886806,65.26357987572659
10,0.8989578552353077,68.03888652251258,1.468773152679205,52.431447657308354,0.9378149715753702,66.10543195029064
11,0.8725862233684614,68.97847711157326,1.4782754624528545,51.146821133274166,0.9501380102756696,65.57426337943475
12,0.8375738712075429,70.07090776978778,1.7343409700940053,46.61092166113888,0.9649232228597006,64.49188214070956
13,0.8010987190481944,71.41640149332264,1.373629288570512,54.2859812210959,1.1470910845658717,59.24032872319102
14,0.7694336336392623,72.36601438199996,1.3906027551385618,56.58429485682254,0.8524671487319164,68.78131890158349
